subawardee_uei,subawardee_name,entity_url,company_linkedin_url
GUGSR4KUK6R2,"ALIGN PRECISION-ANAHEIM, INC.",www.alignprecision.com,https://linkedin.com/company/align-precision
GUH1SJ2RMVX3,"BUSINESS SUPPORT ASSOCIATES, INC",http://www.bsallc.com/,
GUH6D6NM6QH7,"PRAIRIE ELECTRIC, INC.",,
GUJEKLRTGGL6,AUTO TECHNOLOGY COMPANY,www.autotechnology.com,https://linkedin.com/company/auto-technology-company
GUKKCGNH7QS7,XIMEA CORP.,www.ximea.com,https://linkedin.com/company/ximea
GUKZZ1U4B5N9,SKA INTERNATIONAL GROUP DMCC,www.ska-arabia.com,https://linkedin.com/company/skaintlgroup
GULQWW79QMS1,"DEMASE TECHNICAL SERVICES, LLC",https://demase-tech.com,https://linkedin.com/company/demase-tech
GULVPG67YBN5,"DONALD B. MURPHY CONTRACTORS, INC.",http://www.dbmcontractors.com,https://linkedin.com/company/dbm-contractors-inc.
GUMFGRN8DHH6,"QUALITY STAMPING & MACHINING, INC.",,
GUMUKEJNDFQ4,"I. B. ABEL, INC.",http://www.ib-abel.com,https://linkedin.com/company/i-b-abel-inc-
GUR6CEAAAXJ5,GEOENVIROTECH INC,http://www.geoenvirotech.com,https://linkedin.com/company/geoenvirotech-inc.
GURMFDFLENX4,"KRATOS UNMANNED AERIAL SYSTEMS, INC",http://www.kratosdefense.com,https://linkedin.com/company/kratos-defense-and-security-solutions
GUUGWAZ8MXJ3,DUSTOFF TECHNOLOGIES LLC,https://www.dustofftechnologies.com,https://linkedin.com/company/dustoff-technologies-llc
GUVUU89P78Q3,NORTHROP GRUMMAN SYSTEMS CORPORATION,,
GUVXX8DYYN75,BRAXTON-GRANT TECHNOLOGIES INC,www.BRAXTONGRANT.COM,https://linkedin.com/company/braxton-grant-technologies-inc-bgtech-
GUW6AR13Q147,"CINCH SYSTEMS, INC.",http://www.cinchsystems.com,https://linkedin.com/company/cinch-systems-inc
GUW9F5S4JU63,BETTER ROOFERS LLC,https://better-roofers.com/,
GUXLUYETMM48,"ODYSSEY SYSTEMS CONSULTING GROUP, LTD.",www.odysseyconsult.com,https://linkedin.com/company/odysseyconsult
GUXVZXJVM3W1,"GOMEASURE3D, INC",www.gomeasure3d.com,https://linkedin.com/company/gomeasure3d
GUZ5TX7GGMN6,VERITAS TECHNOLOGIES LLC,www.veritas.com,https://linkedin.com/company/veritas-technologies-llc
GUZ6SKC17JM3,"G.C. ZARNAS & CO., INC.(NE)",https://www.gczarnas.com/,https://linkedin.com/company/g-c-zarnas-company
GUZ8LNWBL7V4,CRATIS AUTOMATION SOLUTIONS LLC,https://cratis-solutions.com,https://linkedin.com/company/cratis-automation-solutions
GV14WBXV9NB9,"PRECISION POLYMERS, INC",,
GV4RFKNR2B33,LINCOLN ELECTRIC COMPANY,,
GV5STS36R658,GOODRICH ACTUATION SYSTEMS LIMITED,,
GV7PJBSRG5N9,BAE SYSTEMS TECHNOLOGY SOLUTIONS & SERVICES INC,baesystems.com,https://linkedin.com/company/bae-systems
GV9SL7JV5K83,GRAZEL FOUNDATION L.L.C,,
GVAZBHN26HL8,"GRIFFON AEROSPACE, INC.",http://www.griffonaerospace.com,https://linkedin.com/company/griffon-aerospace
GVBNKC4G6AJ8,"EDAX, LLC",WWW.EDAX.COM,https://linkedin.com/company/edax
GVFECVP1J8Q1,CRONMILLER MARKETING,,
GVH5NK36P911,RAYTHEON COMPANY,https://www.rtx.com/,https://linkedin.com/company/raytheontechnologies
GVH7JN5XLAK5,FACILITY ENGINEERING SERVICES KCP LLC,,
GVHKPFRJL8B2,PARISH TRACTOR COMPANY LLC,PARISHTRACTOR.COM,https://linkedin.com/company/parishtractor
GVHPARHHBNW7,CIMQUEST INC,https://cimquest-inc.com/scanning-2/,https://linkedin.com/company/cimquest-inc-
GVHULJ2VMWE9,"PRESIDIO COMPONENTS, INC.",www.presidiocomponents.com,https://linkedin.com/company/presidio-components-inc.
GVJ3GZGG6DA4,"RECARO AUTOMOTIVE NORTH AMERICA, INC",https://www.recaro-automotive.com/us/commercial,https://linkedin.com/company/recaro-automotive
GVJMD38LC3J5,"DECISION TECHNOLOGIES, INC.",http://www.decision-tech.com,https://linkedin.com/company/decision-technologies-inc-
GVKQY8CZJG56,STIRLING DYNAMICS LIMITED,http://www.stirling-dynamics.com,https://linkedin.com/company/stirling-dynamics
GVLGK73C9DM1,MAKAI OCEAN ENGINEERING INC,http://www.makai.com,https://linkedin.com/company/makai-ocean-engineering-inc-
GVMBF1HPM556,"CUSTOM STORAGE, INC.",www.microage.com,https://linkedin.com/company/microage
GVMRK58DBUK4,"CUSTOM CONTROLS TECHNOLOGY, INC.",,
GVYLPJTKJKA7,"MEDIX STAFFING SOLUTIONS, LLC",https://www.medixteam.com/,https://linkedin.com/company/medix-staffing-solutions
GVYWPFZLZFN3,JOHNSON MATTHEY INC.,,
GW1PL9E11KQ4,POTOMAC-HUDSON ENGINEERING INC,WWW.PHE.COM,https://linkedin.com/company/potomac-hudson-engineering-inc.
GW4HUCY8L9N5,DAVETTECHS LLC,http://www.DAVetTechs.com,https://linkedin.com/company/davettechs
GW6KSGRNB2R7,MST MANUFACTURING LLC,https://www.mstmfg.com/,https://linkedin.com/company/mst-manufacturing
GW7JEGZJPDU3,JAVIER E BIDOT & ASSOCIATES P.S.C,https://jebpr.com/,https://linkedin.com/company/jebapr
GW8VHBZ3Z875,"AUGUST RESEARCH SYSTEMS, INC",http://www.augustrs.com,https://linkedin.com/company/august-research-systems-incorporated
GW9FLBWB5625,TRILLAMED LLC,http://www.TrillaMed.com,https://linkedin.com/company/trillamed
GWBVUM3Y1DS7,"TRANSPAK, INC.",www.transpak.com,https://linkedin.com/company/transpak
GWDRNQNMMZF9,LIVELY LAW FIRM,livelylawfirm.com,https://linkedin.com/company/livelylawfirm
GWDZP6C6JBK3,JD KRUSE LLC,,
GWEWXST9MNT5,ACCURATE MACHINING INC,,
GWF8LF61YN61,"GRANT INDUSTRIAL CONTROLS, INC.",,
GWFBQY413N79,NORTHROP GRUMMAN SYSTEMS CORPORATION,www.ngc.com,
GWFBUDMWNGZ3,COX MANUFACTURING COMPANY,http://www.coxmanufacturing.com,https://linkedin.com/company/cox-manufacturing
GWFCVNLVTAJ6,"RSI-AX JV, LLC",www.team-rsi.com,https://linkedin.com/company/radial-solutions-inc
GWG9LACKGNN8,NORTHWIND VENTURES INC.,www.northwindtech.net,https://linkedin.com/company/northwind-ventures-dba-northwind-technologies-
GWHTW6Z7S3C4,TIS AEROSPACE LLC,http://tisaerospace.com,
GWJKEJRGWHJ3,"ASSOCIATION OF DEVELOPMENT FINANCING INSTITUTIONS IN ASIA AND THE PACIFIC, INC.",,
GWJQZ54U8HU7,R & J COMPONENTS CORP.,http://www.rjcomponents.com,https://linkedin.com/company/r&j-components
GWK3RNGGFCE6,GAUSS MANAGEMENT RESEARCH AND ENGINEERING INC,http://www.gmre-inc.com,https://linkedin.com/company/gmre-inc
GWK7JR3B6UR3,COMBS ENTERPRISES INCORPORATED,www.combsfabrication.com,
GWNVGYEQJB58,"AMPHENOL CABLE AND INTERCONNECT TECHNOLOGIES, INC.",,
GWQDX5KWT3E5,INDEPENDENT ROUGH TERRAIN CENTER LLC,www.irtc-tx.com,https://linkedin.com/company/irtc-tx
GWQJLM9GQJT6,TDY MEDICAL STAFFING INC,http://www.tdymedical.com,https://linkedin.com/company/tdy-medical-staffing-inc.
GWR3EPH8KT54,SOCIAL POLICY AND DEVELOPMENT CONSULTING LIMITED,,
GWWRU9BXPKR1,WHITMOR PLASTIC WIRE & CABLE CORP.,http://www.wireandcable.com,https://linkedin.com/company/whitmor-wirenetics
GWXVW5ZBYVL6,"SMARTRONIX, LLC",http://www.smartronix.com,
GWYSGX57KPJ7,"NANO MOTION, INC.",http://www.nanomotion.com,https://linkedin.com/company/nanomotion
GX34R4Y3RZ58,WOLF CREEK FEDERAL SERVICES LLC,chugachgov.com,https://linkedin.com/company/chugachgov
GX3UG12DLHL9,SPECTRA LOGIC CORPORATION,spectralogic.com/,https://linkedin.com/company/spectra-logic
GXAYGRWJPQK6,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",http://www.ducommun.com,https://linkedin.com/company/ducommun-incorporated
GXD9J95JXPN3,"ZETA PERFORMANCE VEHICLE TECHNOLOGIES, LLC",www.zetapvt.com,https://linkedin.com/company/zeta-performance-vehicle-technologies
GXDUCFRLJMD8,TERRAGRAPHICS ENVIRONMENTAL ENGINEERING INC,http://www.terragraphics.com,https://linkedin.com/company/terragraphics-environmental-engineering
GXDXTLFCJXX3,TOTALSIM LLC,https://totalsim.us,https://linkedin.com/company/totalsim-us
GXE7GDDGWTL5,"EVERGREEN CONCRETE CUTTING, INC.",www.evergreenconcretecutting.com,https://linkedin.com/company/evergreen-concrete-cutting-inc-
GXHFXKJMSRQ3,DIGITAL ASSETS LLC,www.digitalassets.us,https://linkedin.com/company/digital-assets-us
GXHGZT2Z1C26,"INROADS ADVISORY, INC.",https://www.inroadsadvisory.com/,https://linkedin.com/company/inroadsadvisory
GXJ3L61FJYX3,BOSTON MECHANICAL SERVICES LLC,www.bostonmechanicalservices.com,https://linkedin.com/company/boston-mechanical-services
GXK6HT9PN3P9,KAMATICS CORPORATION,http://www.kamatics.com,
GXKQE4SF13L5,GIGATECH LLC,www.gigatech.net,https://linkedin.com/company/gigatech-llc
GXL3MKNQSYV7,NESMA AL-ZUBAIR FOR TRADING AND GENERAL CONTRACTING/ LTD,,
GXL9RAYKASF5,COMPASS POINT LLC,,
GXLTSN3XAAU5,"MITSUBISHI ELECTRIC ICONICS DIGITAL SOLUTIONS, INC.",https://iconics.com/,https://linkedin.com/company/iconics
GXNJTFDJMJ83,LERCH BATES INC,www.lerchbates.com,https://linkedin.com/company/lerch-bates-inc.
GXPFUNUL54S1,"SOUNDWAY TECHNOLOGIES, INC",https://soundwaytechinc.com,
GXPHRLD3DEL1,DURANDAL INC.,Durandal.us,https://linkedin.com/company/durandal-dev
GXPTNYLPJB34,"ALL NATIVE, INC.",,
GXRFARNF7PN3,"FISICA APPLIED TECHNOLOGIES, INC.",HTTP://WWW.FISICA.COM,https://linkedin.com/company/fisica-inc
GXRHQG8K79F3,"RMI PROPERTIES, LLC",,
GXVPMEMMDHM1,ABATIX CORP.,http://www.abatix.com,https://linkedin.com/company/abatix
GXZPSDDXU3H7,INFORMA TECH HOLDINGS LLC,,
GXZXLJAXDQA1,R1 OF WESTERN MASS LLC,www.restoration1.com/springfield-ma,https://linkedin.com/company/restoration-1-headquarters
GY23NHXQVH33,SYSTEMS AND PROPOSAL ENGINEERING COMPANY,http://www.specinnovations.com,https://linkedin.com/company/specinnovations
GY41KDZZ3ZP1,MMC GROUP LP,http://www.mmcgrp.com,https://linkedin.com/company/mmc-group-lp
GY5BEBKX7ME7,"RBC SOUTHWEST PRODUCTS, INC.",,
GY5UDT19M5C6,"PATH FORWARD CONSULTING, LLC",,
GY6CXULHJTU9,ORION INNOVATIONS SERVICES LLC,https://looktoorion.com,
GY6MUBNJAR35,HAMILTON SUNSTRAND AVIATION SERVICES INC,,
GY8NZB37EN43,"ROSSI ELECTRIC COMPANY, LLC",https://www.rossielectric.com/,
GY9HUVNL9UH1,"JEMCO COMPONENTS & FABRICATION, INC.",,
GYBQGJW61FF8,UNITED STATES GYPSUM COMPANY,http://www.usg.com,https://linkedin.com/company/usgcorp
GYDRMXLB4DH7,METTLER-TOLEDO LLC,www.mt.com,https://linkedin.com/company/mettlertoledo
GYEPYSHFAND6,BRIGHT STAR SOLUTIONS LLC,,
GYF8MBJ5CH61,"JUNIPER NETWORKS (US), INC.",,
GYFNK4D2RN39,KONGSBERG GEOSPATIAL LTD.,www.kongsberggeospatial.com,https://linkedin.com/company/kongsberg-geospatial
GYGCBJ4BNLF9,VIRTUOSO TECHNOLOGY CONSULTING LLC,WWW.VTCONSULTS.COM,
GYJKW2DNXH67,RIGID GLOBAL BUILDINGS LLC,,
GYJTYGUM2LF3,SPLUNK LLC,www.splunk.com,https://linkedin.com/company/splunk
GYKKJRXLXWR3,"KJB INDUSTRIES, INC",,
GYLDKFE322G5,MULTISTACK LLC,https://www.multistack.com,https://linkedin.com/company/multistack-llc
GYLUH9UXHDX5,VANDERBILT UNIVERSITY MEDICAL CENTER,http://www.vumc.org/,https://linkedin.com/company/vanderbilt-university-medical-center
GYLVJVA877H8,SAMTEK INC,https://samtek.io,https://linkedin.com/company/samtekinc
GYM8LAZLWV73,"TRONAIR, INC.",http://www.tronair.com,https://linkedin.com/company/tronair-inc-
GYR9G479FR41,"COMPUCOM, INC.",http://www.compucomdocumentscanning.com,
GYRVRXA6SFB8,HEPTAGON INFORMATION TECHNOLOGY LLC,www.heptagonit.com,https://linkedin.com/company/heptagon-information-technology-llc
GYTAL19LDA57,LYNN WELDING CO INC,http://www.lynnwelding.com,
GYW5L1ZDTGM9,"PETERSEN PRECISION ENGINEERING, LLC",petersenprecision.com,https://linkedin.com/company/petersen-precision-engineering
GYX7JWY17PQ4,SUPLIAEREOS USA LLC,www.aerosupplyusa.com,https://linkedin.com/company/aero-supply-usa
GYYCRA1KPP26,RAY PALMER ASSOCIATES INC,WWW.RAYPALMERASSOCIATES.COM,https://linkedin.com/company/ray-palmer-associates
GZ19HQL6HP11,"FEDTEK, INC.",http://www.fedtek.com,https://linkedin.com/company/fedtek-inc
GZ1HBES2HVG3,"DTCUBED, LLC",www.d-t3.com,
GZ1LJ4QKB8Q4,IHSE USA LLC,http://www.ihseusa.com,https://linkedin.com/company/ihseusa
GZ2BBF11ZXH5,"ZACK PAINTING CO, INC",,
GZ2DFVM6FMT1,"AURORA ERA FOR GENERAL TRADING, CLEANING SERVICES AND SUPPLY CO. LLC",https://www.aurora-era.com,https://linkedin.com/company/aurora-era
GZ7JABCEDXX5,"JENNASYS CONSULTING, LLC",,
GZ8HQK4CTZC4,PRESBYTERIAN HEALTHCARE SERVICES,www.phs.org,https://linkedin.com/company/presbyterian-healthcare-services
GZ9KVSGH2817,"HOC SERVICES, INC.",http://www.hocalaska.com,
GZA1MKSADD61,SAFRAN ELECTRICAL & POWER UK LTD,www.safran-group.com,https://linkedin.com/company/safran
GZB1AHVN6669,DYNOMAX INC,http://www.dynomaxinc.com,https://linkedin.com/company/dynomax-inc-
GZCKAM8QAEE9,ARBIN CORPORATION,www.arbin.com,https://linkedin.com/company/arbin-instruments
GZEEGAJDQC65,"LODESTAR CONSULTING, INC.",www.lodestarcs.com,https://linkedin.com/company/lodestarconsultinginc
GZENLZUBBR89,XTERRA CORPORATION,www.xterracorp.com,https://linkedin.com/company/xterracorporation
GZGDLWWS8N46,KORRY ELECTRONICS CO,korry.com,https://linkedin.com/company/korry-electronics
GZHYAK6ABHW7,GENSCRIPT PROBIO USA INC.,https://probiocdmo.com/,https://linkedin.com/company/probio-cdmo
GZKLWKCQHDQ6,COLLABORATIVE FOR EMERGENCY CARE IN AFRICA,,
GZMHL3R9LGZ3,"OAK GROVE TECHNOLOGIES, LLC",http://www.oakgrovetech.com,https://linkedin.com/company/oak-grove-technologies
GZMNALVP4ME3,"TTM PRINTED CIRCUIT GROUP, INC.",www.ttm.com,https://linkedin.com/company/ttmtechnologies
GZMUAEVD5EK1,"KRATOS SRE, INC.",www.kratosdefense.com,https://linkedin.com/company/kratos-defense-and-security-solutions
GZMXMEBAD7G7,"ACECO, L.L.C.",www.acecoworld.com,https://linkedin.com/company/aceco-llc
GZNMTH3TNKG6,DICK BUILDING COMPANY LLC,http://www.dickbuilds.com,https://linkedin.com/company/dick-building-company-llc
GZPESP7SD417,PREMIER FIRE APPARATUS,,
GZQ5LGSL3KT3,DAYLIFF SOMALIA LIMITED,,
GZQJT6MXL8N3,"BLASTMASTER HOLDINGS USA, LLC",https://www.blastone.com/,
GZS7HPH81GM3,AVI-SPL LLC,http://www.avispl.com,https://linkedin.com/company/avi-spl
GZSTMY7E9AJ3,"WRIGHT & WRIGHT MACHINERY CO., INC.",wrightandwrightmachinery.net,
GZUNN544ARH9,ALBUQUERQUE L&L ELECTRONICS INC,ABQLLE.COM,https://linkedin.com/company/albuquerque-l-&-l-electronics-inc
GZXSNU74BRF6,AWARE INC,http://www.aware.com,https://linkedin.com/company/aware-inc.
GZYVQPQNNVE3,"HEBCO, INC.",http://www.hebco.com,https://linkedin.com/company/hebco-inc.
H11HD5VHGHN3,LOCKHEED MARTIN CORPORATION,http://www.lockheedmartin.com,https://linkedin.com/company/lockheed-martin
H12VM8NVJKF4,HACK THE BOX INC,https://www.hackthebox.com/,https://linkedin.com/company/hackthebox
H16NF5J18LB8,"PROTECH SALES USA, CORP",www.protechsalesusa.com,
H191UJDVKY24,HYDRO-AIRE AEROSPACE CORP.,www.craneae.com,https://linkedin.com/company/craneae
H198B2NVS1S3,"APPLIED NETWORK SOLUTIONS, INC.",http://go-ans.com,
H19JCMD5M1G9,THE ROYAL UNITED SERVICES INSTITUTE FOR DEFENCE AND SECURITY STUDIES,http://www.rusi.org,https://linkedin.com/company/royal-united-services-institute
H1BNW3J6QNV7,"JEDCO, INC",www.jedco.us,https://linkedin.com/company/jed-co
H1C4ZVECADM6,THE BOEING COMPANY,http://www.boeing.com/,https://linkedin.com/company/boeing
H1D7JYSTHZZ1,CDA INTERCORP LLC,https://www.cda-intercorp.com,https://linkedin.com/company/cda-intercorp
H1DFZK529K81,RJ LEE GROUP INC,https://www.rjlg.com,https://linkedin.com/company/rj-lee-group
H1EGZ3F7BPH9,NORTH AMERICAN TRADE CORPORATION,www.noramcousa.com,https://linkedin.com/company/noramco
H1EJFFWJ8HE8,IPWEB INC,,
H1EPUWTEMBJ6,NEW ZEALAND INSTITUTE FOR PUBLIC HEALTH AND FORENSIC SCIENCE LIMITED,https://www.phfscience.nz/,
H1H8A5KX6MC5,"INDUSTRIAL MANUFACTURING SPECIALTIES, INC",http://www.IMSPrecisionMachining.com,https://linkedin.com/company/ims-inc
H1HNMJPJFZ69,EQUIPMENT & SUPPLY INC,http://www.equipsy.com,https://linkedin.com/company/hotel-equipment-&-supply-co-2006-ltd-hesco-
H1HYA8Z1NTM5,"UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION, THE",http://www.uky.edu/,https://linkedin.com/company/university-of-kentucky-marketing-and-supplychain
H1KHJPJH9R51,"FOUR POINTS TECHNOLOGY, L.L.C.",http://www.4points.com,https://linkedin.com/company/four-points
H1KPDZLCMNR8,HENSEL PHELPS CONSTRUCTION CO,,
H1KWL9KAVKV4,FRONTIER TECHNOLOGIES INC,https://www.ftiusa.com,https://linkedin.com/company/fti-frontier-technologies-inc
H1L9EMB13GK7,"SAF-HOLLAND, INC.",https://www.safholland.com/us/en,https://linkedin.com/company/safholland
H1LCB15D4WE9,"ADVANCED PRECISION MACHINING, INC",www.advancedprecisionmachiningidaho.com,
H1LGMF7KLH37,ASHUR SCIENTIFIC BUREAU FOR PHARMACEUTICAL MARKETING,,
H1M3X8QFLJH3,2G ENGINEERING LLC,http://www.2g-eng.com,https://linkedin.com/company/2g-engineering
H1NGRDX6TSM8,EQUIPCO RENTALS,http://equipcorentals.com,
H1NKCY7NJ7D6,"HSRL OPERATING, LLC",http://www.stagebio.com,https://linkedin.com/company/stagebio
H1P7JWAMU9Z8,FLOWORKS USA LP,www.gofloworks.com,https://linkedin.com/company/floworks-international
H1PHNM8226L8,TABER DRILLING,,
H1QHMPA1K4C4,"WOODWARD ELECTRICAL CONTRACTORS, INC.",,
H1QRAAQBFJN5,"INTEGRATION INNOVATION, INC",https://i3-corps.com/,https://linkedin.com/company/integration-innovation-inc-
H1W3J79XFYT7,"OMEGA KR, LLC",,
H1WGM2HUFNB3,NDI ENGINEERING COMPANY,http://www.ndieng.com,https://linkedin.com/company/ndi-engineering-company
H1ZGG92Y2TB1,ELMET TECHNOLOGIES LLC,www.elmettechnologies.com,https://linkedin.com/company/elmettechnologies
H1ZRXJKFZ4K7,IERUS TECHNOLOGIES INC,www.IERUSTech.com,https://linkedin.com/company/ierus-technologies-inc
H1ZTP7T8TK33,"DRAGONFLY PICTURES, INC.",http://www.DragonflyPictures.com,https://linkedin.com/company/dpi-uav-systems
H234QJ88M9Q5,BURDGE MANUFACTURING GROUP LLC,,
H252FHDD6ME9,"CYBER25, LLC",,
H293LTV8R2U3,"REAL-TIME INNOVATIONS, INC.",http://www.rti.com,https://linkedin.com/company/rti
H29JGCKHEY17,"CANARY LABS, INC.",www.canarylabs.com,https://linkedin.com/company/canary-labs
H2A7BC7GGNL7,IMMIGRATION PROJECT INC,www.immigrationproject.org,https://linkedin.com/company/the-immigration-project
H2AUFMH45K24,RONCELLI PLASTICS INC,http://www.roncelli.com,https://linkedin.com/company/roncelli-plastics-inc
H2BMNX7DSKU8,CLEMSON UNIVERSITY,http://www.clemson.edu,https://linkedin.com/company/clemson-university
H2BSJPQMXBK7,"MARSHALL RADIO TELEMETRY, LLC",http://www.marshallradio.com,https://linkedin.com/company/marshall-radio-telemetry-inc-
H2CTLK49TYK3,TIM PRICE INC.,http://www.contactcorp.net,https://linkedin.com/company/tim-price-inc-dba-contact-corporation
H2EQDKB11J27,SOUTHWEST UNITED INDUSTRIES INC,HTTP://WWW.SWUNITED.COM,https://linkedin.com/company/southwest-united-industries-inc.
H2FJAEAMG8J6,"SIERRA NEVADA COMPANY, LLC",www.sncorp.com,https://linkedin.com/company/sierra-nevada-corporation
H2GERTM5PNH3,CONTACT GOVERNMENT SERVICES LLC,www.cgsfederal.com,https://linkedin.com/company/contact-government-services-cgs
H2HHJPJNSRD1,COMMERCIAL ELECTRIC OF LONG BEACH INC,https://commercialelectriclb.com/main/,
H2HSFNB6NRL3,ARROW ELECTRONICS INC,WWW.ARROW.COM,https://linkedin.com/company/arrow-electronics
H2JZQZUZXAR7,STERLING MANUFACTURING COMPANY INC.,www.eptam.com,https://linkedin.com/company/eptam-plastics-inc-
H2KHCJG3XDG8,WESTLAND RESOURCES INC,,
H2L4Y7JLEGE5,SHADOWENS SERVICES,,
H2LHWH94LQD9,TRU BROTHERS HVSTT CORP,http://www.trubrotherscorp.com,
H2LLL9NL6RC1,"RHA, LLC",TeamRHA.com,https://linkedin.com/company/teamrha
H2MEMDBMCEJ7,INDIGO GLOBAL SECURITY INC,,
H2RGSKWXKHQ5,"AMENTUM TECHNOLOGY, INC.",http://www.amentum.com,https://linkedin.com/company/amentumcorp
H2UQYMRJJJ85,ENFLITE LLC,http://www.enflite.com,https://linkedin.com/company/enflite-inc.
H2Y5TEZEAY15,CARBON SUPPLY INC,www.carbonsupplyinc.com,https://linkedin.com/company/carbon-supply-inc
H336GS4JYYV3,DANMARKS TEKNISKE UNIVERSITET DRC,http://www.dtu.dk,https://linkedin.com/company/technical-university-of-denmark
H33DK44BJZE1,HAWTHORNE MACHINERY CO.,https://www.hawthornecat.com/,https://linkedin.com/company/hawthorne-cat
H33XV7N1QDX3,ADNET SYSTEMS INC,HTTP://WWW.ADNET-SYSTEMS.COM,https://linkedin.com/company/adnet-systems-inc
H355KDCM2TZ1,"ALTVIEW ANALYTICS, LLC",https://altview.io/,https://linkedin.com/company/altview-analytics-llc
H37EPLTNBNM5,EYRIE NETWORKS LLC,www.eyrienetworks.com,https://linkedin.com/company/eyrie-networks
H38EMXWRZ9W3,N E T FEDERAL  INC.,,
H3BJSKLLEF57,"INVERIS TRAINING SOLUTIONS, INC",www.inveristraining.com,https://linkedin.com/company/inveris-training-solutions
H3C5NLJZY2Q8,"SOUTHERN PRECISION MACHINING, LLC",https://www.spm-precisionmachining.com/,https://linkedin.com/company/southern-precision-machining
H3E3WVRKNNH3,STANION WHOLESALE ELECTRIC CO INC,https://www.stanion.com,https://linkedin.com/company/stanion-wholesale
H3FZGF9MLSP8,JEMBA9 TECHNOLOGY CORPORATION,www.jemba9.com,https://linkedin.com/company/jemba9
H3JCDVGNKE49,VSE TEK,www.vsetek.com,https://linkedin.com/company/vse-tek
H3K9MUC981L8,OPTUM360 LLC,www.optum360.com,https://linkedin.com/company/optum-360
H3RFVAELHB73,"SPACE GROUND SYSTEM SOLUTIONS, INC.",http://www.sgss.com,https://linkedin.com/company/space-ground-system-solutions-inc-
H3UEVKGGU2A4,CHEVO LLC,http://www.chevollc.com,
H3VPNXGNUEV8,"VITEK, INCORPORATED",http://www.vitekconsulting.com,https://linkedin.com/company/vitek-incorporated
H41JAKKNEXY1,"CARL ZEISS MICROSCOPY, LLC",http://www.zeiss.com/microscopy/us,
H41TAJCJ13R8,"SOUTHERN COASTAL MARKETING SERVICES, INC",www.scmsinc.com,https://linkedin.com/company/scms-inc-
H42EK9L2PM86,RED TALON GROUP CORPORATION,www.redtalongroup.com,https://linkedin.com/company/red-talon-group-corporation
H42JFG4Q8NB4,"C&M MACHINE PRODUCTS, INC.",http://www.cmprecisiontech.com,https://linkedin.com/company/cmprecisiontech
H42MN1TYJ257,"L3HARRIS FUZING AND ORDNANCE SYSTEMS, INC.",,
H44MKJHBWHT1,ISO GROUP INC,https://www.iso-group.com,https://linkedin.com/company/iso-group-inc
H48GKKSYN1T7,"A T A, LLC",http://www.ata-llc.com,https://linkedin.com/company/ata-llc
H49CMDWLYRU7,OHIO TRANSMISSION LLC,https://otcindustrial.com/,https://linkedin.com/company/otc-industrial-technologies
H49PMMK3E6H3,STRATEGIC EXECUTION ALLIANCE LLC,www.strategicexecutionalliance.com,
H4A6MEU9K6J6,"SAFRAN ELECTRICAL AND POWER USA, LLC",,
H4ARTKANHCE4,TRIAD TECHNOLOGY INC,http://www.triadtechno.com/,https://linkedin.com/company/triad-technology-inc-
H4BLAWJE47J8,HALLEL SOLUTIONS INC,,
H4CAHK2RD945,PORTLAND STATE UNIVERSITY,http://www.pdx.edu,https://linkedin.com/company/portland-state-university
H4GTW5J78FL6,"AGILE GROUP, LLC",http://www.agilegroupusa.com,https://linkedin.com/company/agile-group-usa
H4JDC537WQJ7,AUTOMATED DATA DEVELOPMENT SYSTEMS LLC,www.addsllc.com,https://linkedin.com/company/automated-data-development-systems-llc
H4LGK6M3F4X9,GOLDEN RATIO MANAGEMENT CORPORATION,www.grtms.com,https://linkedin.com/company/golden-ratio-technical-management-services
H4MRDZ74CNX7,SUMMIT AVIATION INC,http://www.summit-aviation.com,https://linkedin.com/company/summit-aviation_2
